"Path","Line","TableOrObject","AccessType","OwningFeature","ReplacementTarget","EstimatedComplexity","Snippet"
"database\manual\kie-dance-sell-phase2\01_extend_dance_sell_jobs.sql","79","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","ADD CONSTRAINT dance_sell_jobs_source_stage_status_ck"
"database\manual\kie-dance-sell-phase2\01_extend_dance_sell_jobs.sql","88","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","WHERE conname = 'dance_sell_jobs_placement_mode_ck'"
"database\manual\kie-dance-sell-phase2\01_extend_dance_sell_jobs.sql","89","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","AND conrelid = 'dance_sell.dance_sell_jobs'::regclass"
"database\manual\kie-dance-sell-phase2\01_extend_dance_sell_jobs.sql","91","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","ALTER TABLE dance_sell.dance_sell_jobs"
"database\manual\kie-dance-sell-phase2\01_extend_dance_sell_jobs.sql","92","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","ADD CONSTRAINT dance_sell_jobs_placement_mode_ck"
"database\manual\kie-dance-sell-phase2\01_extend_dance_sell_jobs.sql","97","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","CREATE INDEX IF NOT EXISTS dance_sell_jobs_reference_status_ix"
"database\manual\kie-dance-sell-phase2\01_extend_dance_sell_jobs.sql","98","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","ON dance_sell.dance_sell_jobs(prepared_reference_status, created_at DESC);"
"database\manual\kie-dance-sell-phase2\01_extend_dance_sell_jobs.sql","100","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","CREATE INDEX IF NOT EXISTS dance_sell_jobs_motion_source_ix"
"database\manual\kie-dance-sell-phase2\01_extend_dance_sell_jobs.sql","101","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","ON dance_sell.dance_sell_jobs(motion_source_type, source_stage_status, created_at DESC);"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","10","todox_ai_provider","reference","dance_sell","todox_ai_provider","low","('public.todox_ai_provider'),"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","11","todox_ai_provider","reference","dance_sell","todox_ai_provider","low","('public.todox_ai_provider_capability'),"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","11","todox_ai_provider_capability","reference","dance_sell","todox_ai_provider_capability","low","('public.todox_ai_provider_capability'),"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","12","todox_ai_provider","write-or-ddl","dance_sell","todox_ai_provider","medium","('public.todox_ai_provider_usage_log'),"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","12","todox_ai_provider_usage_log","write-or-ddl","dance_sell","todox_ai_provider_usage_log","medium","('public.todox_ai_provider_usage_log'),"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","13","render_jobs","reference","dance_sell","render_jobs","low","('render.render_jobs'),"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","14","render_job_events","reference","dance_sell","render_job_events","low","('render.render_job_events'),"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","15","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","('dance_sell.dance_sell_jobs')"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","24","todox_ai_provider","read","dance_sell","todox_ai_provider","low","SELECT 1 FROM public.todox_ai_provider WHERE provider_code='kie'"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","31","todox_ai_provider","read","dance_sell","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","31","todox_ai_provider_capability","read","dance_sell","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","43","todox_ai_provider","read","dance_sell","todox_ai_provider","low","FROM public.todox_ai_provider p"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","44","todox_ai_provider","read","dance_sell","todox_ai_provider","low","JOIN public.todox_ai_provider_capability c ON c.provider_id = p.id"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","44","todox_ai_provider_capability","read","dance_sell","todox_ai_provider_capability","low","JOIN public.todox_ai_provider_capability c ON c.provider_id = p.id"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","50","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","WHERE conrelid = 'dance_sell.dance_sell_jobs'::regclass"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","56","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","AND tablename = 'dance_sell_jobs'"
"database\manual\kie-dance-sell\03_verify_kie_phase1.sql","61","render_jobs","reference","dance_sell","render_jobs","low","WHERE conrelid = 'render.render_jobs'::regclass"
"database\manual\kie-dance-sell\02_create_dance_sell_schema.sql","8","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","CREATE TABLE IF NOT EXISTS dance_sell.dance_sell_jobs ("
"database\manual\kie-dance-sell\02_create_dance_sell_schema.sql","13","render_jobs","write-or-ddl","dance_sell","render_jobs","medium","render_job_id uuid REFERENCES render.render_jobs(id) ON DELETE SET NULL,"
"database\manual\kie-dance-sell\02_create_dance_sell_schema.sql","40","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","CONSTRAINT dance_sell_jobs_logical_request_uk UNIQUE (logical_request_id),"
"database\manual\kie-dance-sell\02_create_dance_sell_schema.sql","41","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","CONSTRAINT dance_sell_jobs_status_ck CHECK (status IN ('queued','submitted','rendering','completed','failed','timeout')),"
"database\manual\kie-dance-sell\02_create_dance_sell_schema.sql","42","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","CONSTRAINT dance_sell_jobs_mode_ck CHECK (mode IN ('720p','1080p')),"
"database\manual\kie-dance-sell\02_create_dance_sell_schema.sql","43","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","CONSTRAINT dance_sell_jobs_orientation_ck CHECK (character_orientation IN ('image','video')),"
"database\manual\kie-dance-sell\02_create_dance_sell_schema.sql","44","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","CONSTRAINT dance_sell_jobs_poll_count_ck CHECK (poll_count >= 0)"
"database\manual\kie-dance-sell\02_create_dance_sell_schema.sql","47","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","CREATE UNIQUE INDEX IF NOT EXISTS dance_sell_jobs_provider_task_uk"
"database\manual\kie-dance-sell\02_create_dance_sell_schema.sql","48","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","ON dance_sell.dance_sell_jobs(provider_task_id)"
"database\manual\kie-dance-sell\02_create_dance_sell_schema.sql","51","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","CREATE INDEX IF NOT EXISTS dance_sell_jobs_status_next_poll_ix"
"database\manual\kie-dance-sell\02_create_dance_sell_schema.sql","52","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","ON dance_sell.dance_sell_jobs(status, next_poll_at)"
"database\manual\kie-dance-sell\02_create_dance_sell_schema.sql","55","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","CREATE INDEX IF NOT EXISTS dance_sell_jobs_customer_created_ix"
"database\manual\kie-dance-sell\02_create_dance_sell_schema.sql","56","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","ON dance_sell.dance_sell_jobs(customer_id, created_at DESC);"
"database\manual\kie-dance-sell\02_create_dance_sell_schema.sql","58","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","CREATE INDEX IF NOT EXISTS dance_sell_jobs_render_job_ix"
"database\manual\kie-dance-sell\02_create_dance_sell_schema.sql","59","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","ON dance_sell.dance_sell_jobs(render_job_id);"
"database\manual\kie-dance-sell\01_seed_kie_provider.sql","8","todox_ai_provider","reference","dance_sell","todox_ai_provider","low","IF to_regclass('public.todox_ai_provider') IS NULL THEN"
"database\manual\kie-dance-sell\01_seed_kie_provider.sql","9","todox_ai_provider","reference","dance_sell","todox_ai_provider","low","RAISE EXCEPTION 'Missing table public.todox_ai_provider.';"
"database\manual\kie-dance-sell\01_seed_kie_provider.sql","11","todox_ai_provider","reference","dance_sell","todox_ai_provider","low","IF to_regclass('public.todox_ai_provider_capability') IS NULL THEN"
"database\manual\kie-dance-sell\01_seed_kie_provider.sql","11","todox_ai_provider_capability","reference","dance_sell","todox_ai_provider_capability","low","IF to_regclass('public.todox_ai_provider_capability') IS NULL THEN"
"database\manual\kie-dance-sell\01_seed_kie_provider.sql","12","todox_ai_provider","reference","dance_sell","todox_ai_provider","low","RAISE EXCEPTION 'Missing table public.todox_ai_provider_capability.';"
"database\manual\kie-dance-sell\01_seed_kie_provider.sql","12","todox_ai_provider_capability","reference","dance_sell","todox_ai_provider_capability","low","RAISE EXCEPTION 'Missing table public.todox_ai_provider_capability.';"
"database\manual\kie-dance-sell\01_seed_kie_provider.sql","17","todox_ai_provider","write-or-ddl","dance_sell","todox_ai_provider","medium","INSERT INTO public.todox_ai_provider"
"database\manual\kie-dance-sell\01_seed_kie_provider.sql","43","todox_ai_provider","write-or-ddl","dance_sell","todox_ai_provider","medium","INSERT INTO public.todox_ai_provider_capability"
"database\manual\kie-dance-sell\01_seed_kie_provider.sql","43","todox_ai_provider_capability","write-or-ddl","dance_sell","todox_ai_provider_capability","medium","INSERT INTO public.todox_ai_provider_capability"
"database\manual\kie-dance-sell\01_seed_kie_provider.sql","59","todox_ai_provider","read","dance_sell","todox_ai_provider","low","FROM public.todox_ai_provider p"
"TodoX.Web\Components\Pages\Permissions.razor","287","token_wallets","reference","shared","token_wallets","low","""""token_wallets"""" => """"VÃ­ Ä‘iá»ƒm"""","
"TodoX.Web\Components\Pages\Permissions.razor","288","token_transactions","reference","shared","token_transactions","low","""""token_transactions"""" => """"Giao dá»‹ch Ä‘iá»ƒm"""","
"TodoX.Web\Components\Pages\Permissions.razor","290","render_jobs","reference","shared","render_jobs","low","""""render_jobs"""" => """"Render Jobs"""","
"TodoX.Web\Components\Pages\ActivityLogs.razor","232","token_wallets","reference","shared","token_wallets","low","""""token_wallets"""" => """"VÃ­ Ä‘iá»ƒm"""","
"TodoX.Web\Components\Pages\ActivityLogs.razor","234","render_jobs","reference","shared","render_jobs","low","""""render_jobs"""" => """"Render Jobs"""","
"database\manual\ai-provider-scene-internal\rollback_scene_internal_provider.sql","7","todox_ai_provider","write-or-ddl","provider","todox_ai_provider","medium","UPDATE public.todox_ai_provider_capability"
"database\manual\ai-provider-scene-internal\rollback_scene_internal_provider.sql","7","todox_ai_provider_capability","write-or-ddl","provider","todox_ai_provider_capability","medium","UPDATE public.todox_ai_provider_capability"
"database\manual\ai-provider-scene-internal\02_verify_scene_internal_provider.sql","17","todox_ai_provider","read","provider","todox_ai_provider","low","FROM public.todox_ai_provider p"
"database\manual\ai-provider-scene-internal\02_verify_scene_internal_provider.sql","18","todox_ai_provider","read","provider","todox_ai_provider","low","JOIN public.todox_ai_provider_capability c ON c.provider_id = p.id"
"database\manual\ai-provider-scene-internal\02_verify_scene_internal_provider.sql","18","todox_ai_provider_capability","read","provider","todox_ai_provider_capability","low","JOIN public.todox_ai_provider_capability c ON c.provider_id = p.id"
"database\manual\ai-provider-scene-internal\02_verify_scene_internal_provider.sql","26","todox_ai_provider","read","provider","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\manual\ai-provider-scene-internal\02_verify_scene_internal_provider.sql","26","todox_ai_provider_capability","read","provider","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","9","todox_ai_provider","reference","render","todox_ai_provider","low","IF to_regclass('public.todox_ai_provider') IS NULL THEN"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","10","todox_ai_provider","reference","render","todox_ai_provider","low","RAISE EXCEPTION 'Missing table public.todox_ai_provider.';"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","13","todox_ai_provider","reference","render","todox_ai_provider","low","IF to_regclass('public.todox_ai_provider_capability') IS NULL THEN"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","13","todox_ai_provider_capability","reference","render","todox_ai_provider_capability","low","IF to_regclass('public.todox_ai_provider_capability') IS NULL THEN"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","14","todox_ai_provider","reference","render","todox_ai_provider","low","RAISE EXCEPTION 'Missing table public.todox_ai_provider_capability.';"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","14","todox_ai_provider_capability","reference","render","todox_ai_provider_capability","low","RAISE EXCEPTION 'Missing table public.todox_ai_provider_capability.';"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","19","todox_ai_provider","write-or-ddl","render","todox_ai_provider","medium","UPDATE public.todox_ai_provider"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","39","todox_ai_provider","write-or-ddl","render","todox_ai_provider","medium","INSERT INTO public.todox_ai_provider"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","62","todox_ai_provider","read","render","todox_ai_provider","low","FROM public.todox_ai_provider"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","96","todox_ai_provider","write-or-ddl","render","todox_ai_provider","medium","UPDATE public.todox_ai_provider_capability c"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","96","todox_ai_provider_capability","write-or-ddl","render","todox_ai_provider_capability","medium","UPDATE public.todox_ai_provider_capability c"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","113","todox_ai_provider","read","render","todox_ai_provider","low","FROM public.todox_ai_provider"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","140","todox_ai_provider","write-or-ddl","render","todox_ai_provider","medium","INSERT INTO public.todox_ai_provider_capability"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","140","todox_ai_provider_capability","write-or-ddl","render","todox_ai_provider_capability","medium","INSERT INTO public.todox_ai_provider_capability"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","163","todox_ai_provider","read","render","todox_ai_provider","low","FROM public.todox_ai_provider_capability c"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","163","todox_ai_provider_capability","read","render","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability c"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","174","todox_ai_provider","read","render","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\manual\ai-provider-scene-internal\01_seed_image_ai_creative_render_scene.sql","174","todox_ai_provider_capability","read","render","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\manual\ai-provider-scene-internal\00_preflight_scene_internal_provider.sql","9","todox_ai_provider","reference","provider","todox_ai_provider","low","IF to_regclass('public.todox_ai_provider') IS NULL THEN"
"database\manual\ai-provider-scene-internal\00_preflight_scene_internal_provider.sql","10","todox_ai_provider","reference","provider","todox_ai_provider","low","RAISE EXCEPTION 'Missing table public.todox_ai_provider.';"
"database\manual\ai-provider-scene-internal\00_preflight_scene_internal_provider.sql","13","todox_ai_provider","reference","provider","todox_ai_provider","low","IF to_regclass('public.todox_ai_provider_capability') IS NULL THEN"
"database\manual\ai-provider-scene-internal\00_preflight_scene_internal_provider.sql","13","todox_ai_provider_capability","reference","provider","todox_ai_provider_capability","low","IF to_regclass('public.todox_ai_provider_capability') IS NULL THEN"
"database\manual\ai-provider-scene-internal\00_preflight_scene_internal_provider.sql","14","todox_ai_provider","reference","provider","todox_ai_provider","low","RAISE EXCEPTION 'Missing table public.todox_ai_provider_capability.';"
"database\manual\ai-provider-scene-internal\00_preflight_scene_internal_provider.sql","14","todox_ai_provider_capability","reference","provider","todox_ai_provider_capability","low","RAISE EXCEPTION 'Missing table public.todox_ai_provider_capability.';"
"database\manual\ai-provider-scene-internal\00_preflight_scene_internal_provider.sql","21","todox_ai_provider","reference","provider","todox_ai_provider","low","AND table_name = 'todox_ai_provider_capability'"
"database\manual\ai-provider-scene-internal\00_preflight_scene_internal_provider.sql","21","todox_ai_provider_capability","reference","provider","todox_ai_provider_capability","low","AND table_name = 'todox_ai_provider_capability'"
"database\manual\ai-provider-scene-internal\00_preflight_scene_internal_provider.sql","26","todox_ai_provider","reference","provider","todox_ai_provider","low","RAISE EXCEPTION 'public.todox_ai_provider_capability does not expose the expected provider capability columns.';"
"database\manual\ai-provider-scene-internal\00_preflight_scene_internal_provider.sql","26","todox_ai_provider_capability","reference","provider","todox_ai_provider_capability","low","RAISE EXCEPTION 'public.todox_ai_provider_capability does not expose the expected provider capability columns.';"
"database\manual\ai-provider-scene-internal\00_preflight_scene_internal_provider.sql","32","todox_ai_provider","read","provider","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\manual\ai-provider-scene-internal\00_preflight_scene_internal_provider.sql","32","todox_ai_provider_capability","read","provider","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\manual\ai-provider-scene-internal\00_preflight_scene_internal_provider.sql","53","todox_ai_provider","read","provider","todox_ai_provider","low","FROM public.todox_ai_provider p"
"database\manual\ai-provider-scene-internal\00_preflight_scene_internal_provider.sql","54","todox_ai_provider","read","provider","todox_ai_provider","low","LEFT JOIN public.todox_ai_provider_capability c"
"database\manual\ai-provider-scene-internal\00_preflight_scene_internal_provider.sql","54","todox_ai_provider_capability","read","provider","todox_ai_provider_capability","low","LEFT JOIN public.todox_ai_provider_capability c"
"TodoX.Web\Components\Layout\MainLayout.razor","477","token_wallets","reference","shared","token_wallets","low","Item(""""wallets"""", """"Quáº£n lÃ½ Ä‘iá»ƒm"""", """"/wallets"""", """"AccountBalanceWallet"""", new[] { """"token_wallets"""" }, sort: 10),"
"TodoX.Web\Components\Layout\MainLayout.razor","481","render_jobs","reference","shared","render_jobs","low","Item(""""render_jobs"""", """"Render Jobs"""", """"/render-jobs"""", """"Movie"""", new[] { """"render_jobs"""" }, sort: 20),"
"database\manual\ai-operation-logs\README.md","13","dance_sell_jobs","reference","shared","dance_sell_jobs","low","7. `07_extend_dance_sell_jobs.sql`"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","3","todox_ai_provider","reference","shared","todox_ai_provider","low","('public','todox_ai_provider_account'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","3","todox_ai_provider_account","reference","shared","todox_ai_provider_account","low","('public','todox_ai_provider_account'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","4","todox_ai_feature_provider_route","reference","shared","public.todox_ai_provider_capability + provider account policy","high","('public','todox_ai_feature_provider_route'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","5","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","('dance_sell','dance_sell_provider_operations'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","6","todox_ai_operation_assets","reference","shared","render.render_artifacts","high","('public','todox_ai_operation_assets'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","7","todox_ai_provider","reference","shared","todox_ai_provider","low","('public','todox_ai_provider_balance_ledger'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","7","todox_ai_provider_balance_ledger","reference","shared","todox_ai_provider_balance_ledger","low","('public','todox_ai_provider_balance_ledger'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","8","todox_ai_operation_billing_transactions","reference","shared","billing.ai_billing_records / token_transactions","high","('public','todox_ai_operation_billing_transactions'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","9","dance_sell_jobs","reference","shared","dance_sell_jobs","low","('dance_sell','dance_sell_jobs'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","10","dance_sell_reference_versions","reference","shared","dance_sell_reference_versions","low","('dance_sell','dance_sell_reference_versions')"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","22","dance_sell_jobs","reference","shared","dance_sell_jobs","low","('dance_sell','dance_sell_jobs','reference_mode'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","23","dance_sell_jobs","reference","shared","dance_sell_jobs","low","('dance_sell','dance_sell_jobs','direct_reference_url'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","24","dance_sell_jobs","reference","shared","dance_sell_jobs","low","('dance_sell','dance_sell_jobs','motion_provider_code'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","25","dance_sell_jobs","reference","shared","dance_sell_jobs","low","('dance_sell','dance_sell_jobs','current_stage'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","26","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","('dance_sell','dance_sell_provider_operations','attempt_no'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","27","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","('dance_sell','dance_sell_provider_operations','provider_task_id'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","28","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","('dance_sell','dance_sell_provider_operations','credits_consumed'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","29","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","('dance_sell','dance_sell_provider_operations','billing_status'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","30","todox_ai_operation_assets","reference","shared","render.render_artifacts","high","('public','todox_ai_operation_assets','asset_role'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","31","todox_ai_provider","reference","shared","todox_ai_provider","low","('public','todox_ai_provider_account','credential_config_name'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","31","todox_ai_provider_account","reference","shared","todox_ai_provider_account","low","('public','todox_ai_provider_account','credential_config_name'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","32","todox_ai_feature_provider_route","reference","shared","public.todox_ai_provider_capability + provider account policy","high","('public','todox_ai_feature_provider_route','config_json'),"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","33","todox_ai_provider","reference","shared","todox_ai_provider","low","('public','todox_ai_provider_balance_ledger','idempotency_key')"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","33","todox_ai_provider_balance_ledger","reference","shared","todox_ai_provider_balance_ledger","low","('public','todox_ai_provider_balance_ledger','idempotency_key')"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","45","todox_ai_feature_provider_route","read","shared","public.todox_ai_provider_capability + provider account policy","high","FROM public.todox_ai_feature_provider_route"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","52","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","'dance_sell_provider_operations_type_ck',"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","53","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","'dance_sell_provider_operations_status_ck',"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","54","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","'dance_sell_provider_operations_billing_status_ck',"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","55","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","'dance_sell_provider_operations_refund_status_ck',"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","56","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","'dance_sell_provider_operations_usage_unit_ck',"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","57","todox_ai_provider","reference","shared","todox_ai_provider","low","'todox_ai_provider_balance_ledger_type_ck',"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","57","todox_ai_provider_balance_ledger","reference","shared","todox_ai_provider_balance_ledger","low","'todox_ai_provider_balance_ledger_type_ck',"
"database\manual\ai-operation-logs\11_verify_runtime_contract.sql","58","todox_ai_operation_billing_transactions","reference","shared","billing.ai_billing_records / token_transactions","high","'todox_ai_operation_billing_transactions_type_ck'"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","3","todox_ai_operation_billing_transactions","write-or-ddl","shared","billing.ai_billing_records / token_transactions","high","CREATE TABLE IF NOT EXISTS public.todox_ai_operation_billing_transactions ("
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","5","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","operation_id uuid NOT NULL REFERENCES dance_sell.dance_sell_provider_operations(id),"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","19","todox_ai_operation_billing_transactions","write-or-ddl","shared","billing.ai_billing_records / token_transactions","high","CREATE UNIQUE INDEX IF NOT EXISTS todox_ai_operation_billing_transactions_idem_idx"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","20","todox_ai_operation_billing_transactions","reference","shared","billing.ai_billing_records / token_transactions","high","ON public.todox_ai_operation_billing_transactions(operation_id, transaction_type, idempotency_key);"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","26","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","WHERE conname = 'dance_sell_provider_operations_type_ck'"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","27","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","AND conrelid = 'dance_sell.dance_sell_provider_operations'::regclass"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","29","dance_sell_provider_operations","write-or-ddl","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","ALTER TABLE dance_sell.dance_sell_provider_operations"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","30","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","ADD CONSTRAINT dance_sell_provider_operations_type_ck"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","36","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","WHERE conname = 'dance_sell_provider_operations_status_ck'"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","37","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","AND conrelid = 'dance_sell.dance_sell_provider_operations'::regclass"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","39","dance_sell_provider_operations","write-or-ddl","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","ALTER TABLE dance_sell.dance_sell_provider_operations"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","40","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","ADD CONSTRAINT dance_sell_provider_operations_status_ck"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","46","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","WHERE conname = 'dance_sell_provider_operations_billing_status_ck'"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","47","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","AND conrelid = 'dance_sell.dance_sell_provider_operations'::regclass"
